Worker,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
worker 1,2026-07-27 13:16:57.784,0.14,0.36,0.91,-0.06,-1.34,-2.01
worker 1,2026-07-27 13:16:57.784,0.13,0.34,0.94,-3.17,2.32,0.37
worker 1,2026-07-27 13:16:57.785,0.14,0.34,0.95,-2.44,2.99,-0.18
worker 1,2026-07-27 13:16:57.785,0.15,0.36,0.93,1.22,-0.06,-2.75
worker 1,2026-07-27 13:16:57.786,0.15,0.36,0.93,1.22,-0.06,-2.75
worker 1,2026-07-27 13:16:57.786,0.15,0.37,0.92,3.42,-3.91,-4.33
worker 1,2026-07-27 13:16:57.789,0.15,0.37,0.92,3.42,-3.91,-4.33
worker 1,2026-07-27 13:16:57.789,0.15,0.37,0.92,3.05,-4.94,-3.54
worker 1,2026-07-27 13:16:57.842,0.15,0.37,0.92,3.05,-4.94,-3.54
worker 1,2026-07-27 13:16:58.322,0.16,0.35,0.93,1.53,-4.33,-0.12
worker 1,2026-07-27 13:16:58.323,0.16,0.35,0.93,1.53,-4.33,-0.12
worker 1,2026-07-27 13:16:58.326,0.16,0.36,0.92,2.2,-6.71,-0.49
worker 1,2026-07-27 13:16:58.622,0.17,0.36,0.91,2.5,-9.09,-0.98
worker 1,2026-07-27 13:16:58.742,0.17,0.35,0.91,0.92,-9.22,-0.79
worker 1,2026-07-27 13:16:58.743,0.17,0.35,0.91,0.92,-9.22,-0.79
worker 1,2026-07-27 13:16:58.743,0.16,0.36,0.93,-1.4,-7.02,-1.04
worker 1,2026-07-27 13:16:58.744,0.16,0.36,0.93,-1.4,-7.02,-1.04
worker 1,2026-07-27 13:16:58.745,0.15,0.37,0.93,-2.44,-5.37,-1.53
worker 1,2026-07-27 13:16:58.745,0.17,0.39,0.91,-1.46,-5.13,-1.59
worker 1,2026-07-27 13:16:58.752,0.17,0.39,0.91,-1.46,-5.13,-1.59
worker 1,2026-07-27 13:16:58.752,0.19,0.4,0.9,0.12,-4.46,-0.85
worker 1,2026-07-27 13:16:58.752,0.2,0.4,0.88,0.61,-3.05,1.77
worker 1,2026-07-27 13:16:58.753,0.2,0.4,0.88,0.61,-3.05,1.77
worker 1,2026-07-27 13:16:58.753,0.22,0.39,0.89,-0.31,0.06,5.86
worker 1,2026-07-27 13:16:58.753,0.21,0.36,0.91,-2.2,3.85,10.25
worker 1,2026-07-27 13:16:58.754,0.2,0.34,0.92,-4.94,4.15,13.79
worker 1,2026-07-27 13:16:58.754,0.19,0.32,0.93,-8.3,0.98,13.92
worker 1,2026-07-27 13:16:58.755,0.19,0.32,0.93,-8.3,0.98,13.92
worker 1,2026-07-27 13:16:58.755,0.17,0.31,0.95,-10.38,-1.83,10.13
worker 1,2026-07-27 13:16:58.756,0.16,0.31,0.94,-8.24,-3.42,4.58
worker 1,2026-07-27 13:16:58.756,0.17,0.34,0.92,-3.66,-3.05,-0.98
worker 1,2026-07-27 13:16:58.756,0.19,0.35,0.92,-1.83,-0.31,-2.62
worker 1,2026-07-27 13:16:58.756,0.21,0.33,0.92,-3.78,2.38,0.79
worker 1,2026-07-27 13:16:58.758,0.21,0.33,0.92,-3.78,2.38,0.79
worker 1,2026-07-27 13:16:58.761,0.21,0.32,0.93,-5.62,3.72,2.5
worker 1,2026-07-27 13:16:58.761,0.19,0.32,0.93,-4.15,3.17,-0.55
worker 1,2026-07-27 13:16:58.761,0.18,0.33,0.92,-1.95,1.22,-3.85
worker 1,2026-07-27 13:16:58.761,0.17,0.32,0.93,-1.95,0.37,-3.85
worker 1,2026-07-27 13:16:58.762,0.17,0.31,0.94,-2.5,1.34,-2.87
worker 1,2026-07-27 13:16:58.763,0.18,0.31,0.94,-1.95,2.01,-3.48
worker 1,2026-07-27 13:16:58.763,0.2,0.31,0.92,-0.24,1.22,-4.46
worker 1,2026-07-27 13:16:58.766,0.2,0.31,0.92,-0.24,1.22,-4.46
worker 1,2026-07-27 13:16:58.766,0.2,0.33,0.91,0.37,0.37,-5.68
worker 1,2026-07-27 13:16:58.766,0.2,0.33,0.91,-1.65,1.46,-7.63
worker 1,2026-07-27 13:16:58.766,0.18,0.34,0.92,-1.65,1.46,-7.63
worker 1,2026-07-27 13:16:58.766,0.16,0.33,0.93,-3.85,3.42,-8.42
worker 1,2026-07-27 13:16:58.767,0.16,0.33,0.93,-3.85,3.42,-8.42
worker 1,2026-07-27 13:16:58.768,0.15,0.32,0.94,-3.97,4.58,-6.9
worker 1,2026-07-27 13:16:59.043,0.15,0.32,0.94,-3.97,4.58,-6.9
worker 1,2026-07-27 13:16:59.043,0.15,0.31,0.95,-4.09,4.46,-5.0
worker 1,2026-07-27 13:16:59.046,0.15,0.31,0.95,-4.09,4.46,-5.0
worker 1,2026-07-27 13:16:59.047,0.14,0.3,0.95,-5.55,2.44,-4.82
worker 1,2026-07-27 13:16:59.047,0.15,0.29,0.95,-6.65,-0.49,-6.16
worker 1,2026-07-27 13:16:59.047,0.16,0.29,0.95,-6.23,-2.56,-8.0
worker 1,2026-07-27 13:16:59.048,0.16,0.29,0.95,-6.23,-2.56,-8.0
worker 1,2026-07-27 13:16:59.048,0.16,0.3,0.94,-5.07,-3.11,-10.5
worker 1,2026-07-27 13:16:59.170,0.16,0.3,0.94,-5.07,-3.11,-10.5
worker 1,2026-07-27 13:16:59.170,0.16,0.32,0.93,-4.64,-1.89,-12.02
worker 1,2026-07-27 13:16:59.170,0.15,0.32,0.94,-5.37,0.31,-9.4
worker 1,2026-07-27 13:16:59.282,0.15,0.32,0.94,-5.37,0.31,-9.4
worker 1,2026-07-27 13:16:59.283,0.16,0.31,0.94,-5.55,2.01,-4.03
worker 1,2026-07-27 13:16:59.283,0.15,0.29,0.94,-3.72,2.87,0.43
worker 1,2026-07-27 13:16:59.283,0.15,0.28,0.95,-1.65,3.3,2.14
worker 1,2026-07-27 13:16:59.284,0.15,0.28,0.95,-1.65,3.3,2.14
worker 1,2026-07-27 13:16:59.284,0.14,0.28,0.96,-0.37,3.3,2.14
worker 1,2026-07-27 13:16:59.285,0.14,0.28,0.96,-0.37,3.3,2.14
worker 1,2026-07-27 13:16:59.285,0.14,0.28,0.96,0.67,2.5,1.4
worker 1,2026-07-27 13:16:59.286,0.14,0.28,0.96,0.67,2.5,1.4
worker 1,2026-07-27 13:16:59.342,0.14,0.28,0.95,1.22,0.61,0.24
worker 1,2026-07-27 13:16:59.343,0.14,0.28,0.95,1.22,0.61,0.24
worker 1,2026-07-27 13:16:59.343,0.15,0.29,0.95,1.34,-1.22,-0.92
worker 1,2026-07-27 13:16:59.464,0.15,0.29,0.95,1.34,-1.22,-0.92
worker 1,2026-07-27 13:16:59.464,0.14,0.29,0.94,0.24,-2.38,-2.26
worker 1,2026-07-27 13:16:59.465,0.14,0.29,0.94,0.24,-2.38,-2.26
worker 1,2026-07-27 13:16:59.465,0.14,0.29,0.94,-1.65,-2.08,-2.75
worker 1,2026-07-27 13:16:59.643,0.14,0.29,0.94,-2.26,-0.92,-3.11
worker 1,2026-07-27 13:16:59.644,0.15,0.29,0.95,-2.26,-0.92,-3.11
worker 1,2026-07-27 13:16:59.646,0.15,0.3,0.95,-1.1,0.12,-1.71
worker 1,2026-07-27 13:16:59.646,0.15,0.29,0.95,0.0,-0.06,0.37
worker 1,2026-07-27 13:16:59.647,0.15,0.29,0.95,0.49,-0.98,1.04
worker 1,2026-07-27 13:16:59.707,0.14,0.29,0.95,0.55,-1.71,0.43
worker 1,2026-07-27 13:16:59.707,0.15,0.29,0.95,0.31,-1.71,0.0
worker 1,2026-07-27 13:16:59.768,0.15,0.29,0.95,0.31,-1.71,0.0
worker 1,2026-07-27 13:16:59.770,0.15,0.29,0.94,0.06,-1.04,0.24
worker 1,2026-07-27 13:16:59.770,0.15,0.29,0.95,0.06,-0.06,0.61
worker 1,2026-07-27 13:16:59.883,0.15,0.29,0.95,0.06,-0.06,0.61
worker 1,2026-07-27 13:16:59.884,0.15,0.29,0.95,0.0,0.24,0.85
worker 1,2026-07-27 13:17:00.364,0.15,0.29,0.95,0.0,0.24,0.85
worker 1,2026-07-27 13:17:00.364,0.15,0.29,0.95,-0.06,-0.31,1.1
worker 1,2026-07-27 13:17:00.366,0.15,0.29,0.95,0.12,-0.79,1.04
worker 1,2026-07-27 13:17:00.367,0.15,0.29,0.95,0.37,-1.04,0.61
worker 1,2026-07-27 13:17:00.426,0.15,0.29,0.94,0.61,-1.1,0.12
worker 1,2026-07-27 13:17:00.426,0.15,0.29,0.94,0.61,-0.92,-0.18
worker 1,2026-07-27 13:17:00.427,0.15,0.29,0.94,0.61,-0.92,-0.18
worker 1,2026-07-27 13:17:00.427,0.15,0.29,0.95,0.55,-0.73,-0.12
worker 1,2026-07-27 13:17:00.427,0.15,0.29,0.95,0.61,-0.67,-0.12
worker 1,2026-07-27 13:17:00.427,0.15,0.29,0.95,0.79,-0.67,-0.24
worker 1,2026-07-27 13:17:00.427,0.15,0.29,0.94,0.85,-0.67,-0.37
worker 1,2026-07-27 13:17:00.428,0.15,0.29,0.94,0.85,-0.67,-0.37
worker 1,2026-07-27 13:17:00.666,0.15,0.29,0.94,0.73,-0.67,-0.37
worker 1,2026-07-27 13:17:01.022,0.15,0.29,0.94,0.67,-0.61,-0.31
worker 1,2026-07-27 13:17:01.027,0.15,0.29,0.94,0.73,-0.55,-0.43
worker 1,2026-07-27 13:17:01.027,0.15,0.3,0.94,0.85,-0.49,-0.55
worker 1,2026-07-27 13:17:01.028,0.15,0.3,0.94,0.85,-0.49,-0.55
worker 1,2026-07-27 13:17:01.028,0.15,0.3,0.94,0.79,-0.43,-0.37
worker 1,2026-07-27 13:17:01.028,0.15,0.3,0.94,0.55,-0.43,0.18
worker 1,2026-07-27 13:17:01.085,0.15,0.3,0.95,0.73,-0.37,0.43
worker 1,2026-07-27 13:17:01.085,0.15,0.3,0.95,1.1,-0.12,0.12
worker 1,2026-07-27 13:17:01.085,0.15,0.3,0.94,1.1,-0.12,0.12
worker 1,2026-07-27 13:17:01.088,0.15,0.3,0.94,0.79,-0.06,-0.18
worker 1,2026-07-27 13:17:01.088,0.15,0.3,0.94,-0.18,-0.06,0.12
worker 1,2026-07-27 13:17:01.089,0.15,0.3,0.94,-0.18,-0.06,0.12
worker 1,2026-07-27 13:17:01.089,0.15,0.29,0.95,-0.55,-0.06,0.31
worker 1,2026-07-27 13:17:01.090,0.15,0.29,0.95,-0.55,-0.06,0.31
worker 1,2026-07-27 13:17:01.090,0.15,0.3,0.94,-0.31,0.0,0.12
worker 1,2026-07-27 13:17:01.090,0.15,0.3,0.94,-0.12,-0.12,0.0
worker 1,2026-07-27 13:17:01.090,0.15,0.3,0.94,-0.06,-0.18,0.06
worker 1,2026-07-27 13:17:01.090,0.15,0.3,0.94,0.0,0.0,0.06
worker 1,2026-07-27 13:17:01.091,0.15,0.3,0.94,-0.06,0.0,0.06
worker 1,2026-07-27 13:17:01.091,0.15,0.3,0.94,-0.18,-0.06,0.06
worker 1,2026-07-27 13:17:01.093,0.15,0.3,0.94,-0.18,-0.06,0.06
worker 1,2026-07-27 13:17:01.095,0.15,0.3,0.94,-0.18,-0.12,-0.12
worker 1,2026-07-27 13:17:01.095,0.15,0.3,0.94,-0.24,-0.06,-0.12
worker 1,2026-07-27 13:17:01.098,0.15,0.3,0.94,-0.37,0.06,0.0
worker 1,2026-07-27 13:17:01.099,0.15,0.3,0.94,-0.31,0.12,-0.18
worker 1,2026-07-27 13:17:01.099,0.15,0.3,0.94,-0.37,0.18,-0.31
worker 1,2026-07-27 13:17:01.099,0.15,0.3,0.94,-0.31,0.24,-0.12
worker 1,2026-07-27 13:17:01.281,0.15,0.3,0.94,-0.31,0.24,-0.12
worker 1,2026-07-27 13:17:01.281,0.15,0.3,0.95,-0.37,0.43,0.12
worker 1,2026-07-27 13:17:01.288,0.15,0.3,0.95,-0.37,0.43,0.12
worker 1,2026-07-27 13:17:01.288,0.15,0.29,0.95,-0.49,0.49,0.31
worker 1,2026-07-27 13:17:01.288,0.15,0.29,0.95,-0.31,0.37,0.31
worker 1,2026-07-27 13:17:01.290,0.15,0.29,0.95,-0.31,0.37,0.31
worker 1,2026-07-27 13:17:01.290,0.15,0.3,0.95,0.12,0.24,-0.31
worker 1,2026-07-27 13:17:01.383,0.15,0.3,0.95,0.12,0.24,-0.31
worker 1,2026-07-27 13:17:01.384,0.15,0.3,0.94,0.12,0.12,-0.61
worker 1,2026-07-27 13:17:01.390,0.14,0.29,0.95,-0.24,0.06,-0.31
worker 1,2026-07-27 13:17:01.391,0.14,0.29,0.95,-0.24,0.06,-0.31
worker 1,2026-07-27 13:17:01.392,0.14,0.29,0.95,-0.31,0.06,-0.12
worker 1,2026-07-27 13:17:01.503,0.14,0.29,0.95,-0.31,0.06,-0.12
worker 1,2026-07-27 13:17:01.503,0.14,0.3,0.95,-0.06,-0.12,-0.18
worker 1,2026-07-27 13:17:01.504,0.14,0.3,0.95,0.06,-0.49,-0.06
worker 1,2026-07-27 13:17:01.504,0.15,0.3,0.95,0.24,-0.85,0.12
worker 1,2026-07-27 13:17:01.571,0.15,0.3,0.95,0.24,-0.85,0.12
worker 1,2026-07-27 13:17:01.572,0.15,0.29,0.95,0.37,-1.22,0.31
worker 1,2026-07-27 13:17:01.573,0.15,0.29,0.95,0.37,-1.22,0.31
worker 1,2026-07-27 13:17:01.624,0.15,0.29,0.95,0.49,-1.53,0.24
worker 1,2026-07-27 13:17:01.624,0.15,0.3,0.95,0.55,-1.59,-0.31
worker 1,2026-07-27 13:17:01.803,0.15,0.3,0.95,0.55,-1.59,-0.31
worker 1,2026-07-27 13:17:01.803,0.15,0.3,0.94,0.24,-1.34,-0.55
worker 1,2026-07-27 13:17:01.807,0.15,0.3,0.94,0.24,-1.34,-0.55
worker 1,2026-07-27 13:17:01.807,0.15,0.3,0.94,-0.31,0.18,-0.24
worker 1,2026-07-27 13:17:01.807,0.15,0.3,0.95,-0.49,0.67,0.12
worker 1,2026-07-27 13:17:02.043,0.15,0.3,0.95,-0.49,0.73,0.31
worker 1,2026-07-27 13:17:02.044,0.15,0.3,0.95,-0.49,0.73,0.31
worker 1,2026-07-27 13:17:02.044,0.14,0.29,0.95,-0.37,0.61,0.24
worker 1,2026-07-27 13:17:02.045,0.14,0.29,0.95,-0.49,0.55,0.12
worker 1,2026-07-27 13:17:02.048,0.14,0.29,0.95,-0.67,0.85,-0.06
worker 1,2026-07-27 13:17:02.049,0.14,0.29,0.95,-0.61,1.22,-0.49
worker 1,2026-07-27 13:17:02.050,0.14,0.29,0.95,-0.24,0.98,-0.79
worker 1,2026-07-27 13:17:02.343,0.14,0.29,0.95,-0.18,0.06,-0.55
worker 1,2026-07-27 13:17:02.349,0.14,0.29,0.95,0.06,-1.04,-0.18
worker 1,2026-07-27 13:17:02.349,0.14,0.29,0.95,0.55,-1.83,-0.31
worker 1,2026-07-27 13:17:02.350,0.14,0.29,0.95,0.55,-1.83,-0.31
worker 1,2026-07-27 13:17:02.350,0.14,0.29,0.94,0.79,-2.01,-0.61
worker 1,2026-07-27 13:17:02.351,0.15,0.3,0.94,0.67,-1.77,-0.73
worker 1,2026-07-27 13:17:02.351,0.15,0.3,0.95,0.55,-1.4,-0.61
worker 1,2026-07-27 13:17:02.352,0.15,0.3,0.95,0.49,-1.22,-0.43
worker 1,2026-07-27 13:17:02.352,0.15,0.3,0.95,0.61,-1.28,-0.49
worker 1,2026-07-27 13:17:02.463,0.15,0.3,0.95,0.61,-1.28,-0.49
worker 1,2026-07-27 13:17:02.464,0.15,0.3,0.94,0.55,-1.22,-0.55
worker 1,2026-07-27 13:17:02.464,0.15,0.3,0.94,0.31,-1.04,-0.43
worker 1,2026-07-27 13:17:02.466,0.15,0.3,0.94,0.31,-1.04,-0.43
worker 1,2026-07-27 13:17:02.883,0.15,0.3,0.94,0.06,-0.67,-0.18
worker 1,2026-07-27 13:17:02.884,0.15,0.3,0.94,0.06,-0.67,-0.18
worker 1,2026-07-27 13:17:02.884,0.15,0.3,0.94,0.0,-0.43,0.0
worker 1,2026-07-27 13:17:02.885,0.15,0.3,0.95,0.0,-0.49,0.06
worker 1,2026-07-27 13:17:02.885,0.15,0.3,0.94,-0.06,-0.55,-0.06
worker 1,2026-07-27 13:17:02.886,0.15,0.3,0.94,-0.06,-0.55,-0.06
worker 1,2026-07-27 13:17:02.886,0.15,0.3,0.94,-0.18,-0.55,-0.12
worker 1,2026-07-27 13:17:02.887,0.15,0.3,0.94,-0.18,-0.55,-0.12
worker 1,2026-07-27 13:17:02.887,0.15,0.3,0.94,-0.24,-0.43,0.0
worker 1,2026-07-27 13:17:02.887,0.15,0.29,0.95,-0.18,-0.31,0.06
worker 1,2026-07-27 13:17:02.888,0.15,0.3,0.94,-0.06,-0.24,-0.18
worker 1,2026-07-27 13:17:02.890,0.15,0.3,0.94,-0.06,-0.24,-0.18
worker 1,2026-07-27 13:17:02.890,0.15,0.3,0.94,-0.18,-0.24,-0.31
worker 1,2026-07-27 13:17:02.893,0.15,0.3,0.94,-0.18,-0.24,-0.31
worker 1,2026-07-27 13:17:02.893,0.15,0.3,0.94,-0.37,-0.18,-0.12
worker 1,2026-07-27 13:17:03.062,0.15,0.3,0.94,-0.37,-0.18,-0.12
worker 1,2026-07-27 13:17:03.062,0.15,0.3,0.95,-0.37,-0.12,0.0
worker 1,2026-07-27 13:17:03.063,0.15,0.3,0.95,-0.37,-0.12,0.0
worker 1,2026-07-27 13:17:03.063,0.15,0.3,0.94,-0.18,-0.12,-0.06
worker 1,2026-07-27 13:17:03.064,0.15,0.3,0.94,-0.18,-0.12,-0.06
worker 1,2026-07-27 13:17:03.065,0.15,0.3,0.94,-0.18,-0.12,-0.12
worker 1,2026-07-27 13:17:03.072,0.15,0.29,0.95,-0.24,-0.12,-0.12
worker 1,2026-07-27 13:17:03.075,0.15,0.29,0.95,-0.18,-0.06,-0.06
worker 1,2026-07-27 13:17:03.075,0.15,0.29,0.95,-0.12,-0.12,-0.12
worker 1,2026-07-27 13:17:03.128,0.15,0.29,0.95,-0.12,-0.12,-0.12
worker 1,2026-07-27 13:17:03.190,0.15,0.29,0.94,0.0,-0.31,-0.18
worker 1,2026-07-27 13:17:03.191,0.15,0.29,0.94,0.0,-0.31,-0.18
worker 1,2026-07-27 13:17:03.191,0.15,0.3,0.94,0.06,-0.31,-0.24
worker 1,2026-07-27 13:17:03.303,0.15,0.29,0.95,0.0,-0.18,-0.12
worker 1,2026-07-27 13:17:03.303,0.15,0.29,0.95,-0.06,-0.06,-0.12
worker 1,2026-07-27 13:17:03.305,0.15,0.29,0.95,-0.06,-0.06,-0.12
worker 1,2026-07-27 13:17:03.305,0.15,0.3,0.95,-0.18,-0.12,-0.24
worker 1,2026-07-27 13:17:03.306,0.15,0.3,0.95,-0.18,-0.12,-0.24
worker 1,2026-07-27 13:17:03.306,0.14,0.3,0.95,-0.24,-0.24,-0.31
worker 1,2026-07-27 13:17:03.370,0.14,0.3,0.95,-0.24,-0.24,-0.31
worker 1,2026-07-27 13:17:03.370,0.14,0.3,0.95,-0.31,-0.31,-0.31
worker 1,2026-07-27 13:17:03.371,0.14,0.3,0.95,-0.31,-0.31,-0.31
worker 1,2026-07-27 13:17:03.483,0.15,0.29,0.94,-0.37,-0.18,-0.18
worker 1,2026-07-27 13:17:03.484,0.15,0.29,0.94,-0.37,-0.18,-0.18
worker 1,2026-07-27 13:17:03.487,0.15,0.29,0.94,-0.37,-0.18,-0.18
worker 1,2026-07-27 13:17:03.487,0.15,0.29,0.95,-0.31,0.18,0.31
worker 1,2026-07-27 13:17:03.786,0.15,0.29,0.95,-0.06,0.24,0.12
worker 1,2026-07-27 13:17:03.787,0.15,0.29,0.94,0.0,0.18,-0.31
worker 1,2026-07-27 13:17:03.787,0.14,0.29,0.95,-0.31,0.12,-0.24
worker 1,2026-07-27 13:17:03.788,0.14,0.29,0.95,-0.31,0.12,-0.24
worker 1,2026-07-27 13:17:03.788,0.14,0.29,0.95,-0.43,0.18,0.06
worker 1,2026-07-27 13:17:03.790,0.14,0.29,0.95,-0.43,0.18,0.06
worker 1,2026-07-27 13:17:03.791,0.14,0.29,0.95,-0.24,0.24,0.06
worker 1,2026-07-27 13:17:03.791,0.14,0.29,0.95,-0.12,0.12,-0.12
worker 1,2026-07-27 13:17:03.792,0.14,0.29,0.95,-0.12,0.12,-0.12
worker 1,2026-07-27 13:17:04.506,0.14,0.29,0.95,-0.06,0.12,-0.12
worker 1,2026-07-27 13:17:04.506,0.14,0.29,0.95,-0.12,0.06,-0.12
worker 1,2026-07-27 13:17:04.507,0.14,0.29,0.95,-0.12,0.06,-0.12
worker 1,2026-07-27 13:17:04.507,0.14,0.29,0.95,-0.12,-0.06,-0.12
worker 1,2026-07-27 13:17:04.508,0.14,0.29,0.95,-0.12,-0.12,-0.24
worker 1,2026-07-27 13:17:04.509,0.14,0.29,0.95,-0.12,-0.12,-0.24
worker 1,2026-07-27 13:17:04.509,0.14,0.29,0.95,-0.18,-0.12,-0.12
worker 1,2026-07-27 13:17:04.509,0.14,0.29,0.95,-0.12,-0.18,-0.06
worker 1,2026-07-27 13:17:04.510,0.14,0.29,0.95,0.0,-0.24,-0.12
worker 1,2026-07-27 13:17:04.510,0.14,0.29,0.95,0.18,-0.49,-0.24
worker 1,2026-07-27 13:17:04.511,0.14,0.29,0.95,0.24,-0.73,-0.49
worker 1,2026-07-27 13:17:04.512,0.14,0.29,0.95,0.24,-1.04,-0.67
worker 1,2026-07-27 13:17:04.516,0.14,0.29,0.95,0.18,-1.1,-0.73
worker 1,2026-07-27 13:17:04.517,0.14,0.29,0.95,0.18,-1.1,-0.73
worker 1,2026-07-27 13:17:04.517,0.14,0.3,0.95,0.31,-0.79,-0.55
worker 1,2026-07-27 13:17:04.517,0.14,0.3,0.95,0.43,-0.49,-0.55
worker 1,2026-07-27 13:17:04.518,0.14,0.29,0.94,0.31,-0.49,-0.43
worker 1,2026-07-27 13:17:04.518,0.14,0.29,0.95,0.0,-0.55,-0.18
worker 1,2026-07-27 13:17:04.518,0.14,0.29,0.95,-0.06,-0.49,-0.12
worker 1,2026-07-27 13:17:04.519,0.14,0.29,0.95,-0.06,-0.49,-0.12
worker 1,2026-07-27 13:17:04.862,0.14,0.29,0.95,0.06,-0.43,-0.24
worker 1,2026-07-27 13:17:04.864,0.14,0.29,0.95,0.06,-0.43,-0.24
worker 1,2026-07-27 13:17:05.227,0.14,0.29,0.95,0.12,-0.37,-0.43
worker 1,2026-07-27 13:17:05.236,0.14,0.29,0.95,0.12,-0.37,-0.43
worker 1,2026-07-27 13:17:05.236,0.14,0.3,0.95,0.18,-0.31,-0.43
worker 1,2026-07-27 13:17:05.237,0.14,0.3,0.95,0.12,-0.37,-0.31
worker 1,2026-07-27 13:17:05.238,0.14,0.29,0.95,0.12,-0.55,-0.18
worker 1,2026-07-27 13:17:05.238,0.14,0.29,0.95,0.24,-0.61,-0.24
worker 1,2026-07-27 13:17:05.238,0.14,0.29,0.95,0.31,-0.61,-0.31
worker 1,2026-07-27 13:17:05.238,0.14,0.29,0.95,0.18,-0.55,-0.31
worker 1,2026-07-27 13:17:05.238,0.14,0.29,0.95,0.12,-0.55,-0.31
worker 1,2026-07-27 13:17:05.238,0.14,0.3,0.95,0.18,-0.43,-0.24
worker 1,2026-07-27 13:17:05.238,0.14,0.3,0.95,0.18,-0.31,-0.31
worker 1,2026-07-27 13:17:05.238,0.14,0.3,0.95,-0.06,-0.43,-0.55
worker 1,2026-07-27 13:17:05.239,0.14,0.29,0.94,-0.55,-1.1,-0.79
worker 1,2026-07-27 13:17:05.239,0.14,0.28,0.94,-1.22,-1.77,-0.85
worker 1,2026-07-27 13:17:05.239,0.14,0.28,0.94,-1.4,-1.04,-1.89
worker 1,2026-07-27 13:17:05.239,0.14,0.29,0.95,-1.4,-1.04,-1.89
worker 1,2026-07-27 13:17:05.239,0.14,0.3,0.95,-0.85,1.46,-4.27
worker 1,2026-07-27 13:17:05.239,0.15,0.31,0.94,-1.16,3.23,-5.19
worker 1,2026-07-27 13:17:05.240,0.16,0.29,0.93,-1.95,3.97,-3.42
worker 1,2026-07-27 13:17:05.240,0.16,0.27,0.94,-1.22,5.98,-1.4
worker 1,2026-07-27 13:17:05.240,0.14,0.28,0.95,1.95,9.28,-2.44
worker 1,2026-07-27 13:17:06.303,0.14,0.28,0.95,1.95,9.28,-2.44
worker 1,2026-07-27 13:17:06.304,0.11,0.31,0.96,6.29,11.96,-5.98
worker 1,2026-07-27 13:17:06.305,0.1,0.33,0.96,10.38,11.9,-5.07
worker 1,2026-07-27 13:17:06.305,0.11,0.35,0.95,18.55,8.12,6.77
worker 1,2026-07-27 13:17:06.306,0.11,0.35,0.95,18.55,8.12,6.77
worker 1,2026-07-27 13:17:06.306,0.13,0.36,0.92,29.11,2.32,22.03
worker 1,2026-07-27 13:17:06.309,0.14,0.35,0.91,30.82,-0.61,26.31
worker 1,2026-07-27 13:17:06.309,0.13,0.33,0.92,23.01,1.77,16.66
worker 1,2026-07-27 13:17:06.309,0.1,0.33,0.93,15.2,6.1,1.46
worker 1,2026-07-27 13:17:06.311,0.09,0.33,0.92,10.86,7.26,-7.63
worker 1,2026-07-27 13:17:06.311,0.09,0.32,0.92,6.77,5.37,-9.03
worker 1,2026-07-27 13:17:06.312,0.09,0.32,0.92,6.77,5.37,-9.03
worker 1,2026-07-27 13:17:06.313,0.09,0.34,0.93,3.85,3.42,-12.76
worker 1,2026-07-27 13:17:06.314,0.07,0.41,0.94,5.0,2.87,-21.67
worker 1,2026-07-27 13:17:06.319,0.07,0.41,0.94,8.79,1.53,-26.92
worker 1,2026-07-27 13:17:06.319,0.05,0.46,0.92,8.79,1.53,-26.92
worker 1,2026-07-27 13:17:06.319,0.06,0.46,0.89,10.74,-1.65,-23.62
worker 1,2026-07-27 13:17:06.319,0.07,0.45,0.89,10.01,-3.11,-17.21
worker 1,2026-07-27 13:17:06.320,0.07,0.45,0.89,10.01,-3.11,-17.21
worker 1,2026-07-27 13:17:06.320,0.07,0.43,0.9,9.34,-1.65,-13.49
worker 1,2026-07-27 13:17:06.320,0.07,0.42,0.9,9.77,0.92,-12.76
worker 1,2026-07-27 13:17:06.320,0.07,0.42,0.9,9.77,2.56,-13.43
worker 1,2026-07-27 13:17:06.321,0.08,0.43,0.9,8.73,3.3,-14.83
worker 1,2026-07-27 13:17:06.322,0.08,0.43,0.9,8.73,3.3,-14.83
worker 1,2026-07-27 13:17:06.322,0.09,0.45,0.92,7.63,3.91,-16.6
worker 1,2026-07-27 13:17:06.324,0.09,0.45,0.92,7.63,3.91,-16.6
worker 1,2026-07-27 13:17:06.324,0.11,0.51,0.96,7.63,2.93,-16.24
worker 1,2026-07-27 13:17:06.325,0.11,0.54,0.91,10.93,-9.09,-7.02
worker 1,2026-07-27 13:17:06.328,0.11,0.54,0.91,10.93,-9.09,-7.02
worker 1,2026-07-27 13:17:06.328,0.09,0.53,0.77,15.99,-28.5,7.14
worker 1,2026-07-27 13:17:06.329,0.06,0.5,0.76,13.31,-31.19,14.28
worker 1,2026-07-27 13:17:06.329,0.03,0.42,0.84,-2.56,-18.8,20.26
worker 1,2026-07-27 13:17:06.329,0.01,0.33,0.9,-23.68,-13.06,29.3
worker 1,2026-07-27 13:17:06.330,0.01,0.3,0.94,-31.37,-10.25,25.82
worker 1,2026-07-27 13:17:06.331,0.01,0.3,0.94,-31.37,-10.25,25.82
worker 1,2026-07-27 13:17:06.331,0.03,0.35,0.98,-16.48,-1.04,5.74
worker 1,2026-07-27 13:17:06.487,0.03,0.35,0.98,-16.48,-1.04,5.74
worker 1,2026-07-27 13:17:06.488,0.07,0.43,0.99,3.05,2.08,-10.62
