Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1113,2026-08-03 13:23:40.354,29.268,0.3,1.3,2.16,-91.74,-62.38,37.78
1114,2026-08-03 13:23:40.354,29.268,0.4,2.33,3.31,-94.3,-7.63,13.92
1115,2026-08-03 13:23:40.412,29.326,0.4,2.33,3.31,-94.3,-7.63,13.92
1116,2026-08-03 13:23:40.412,29.326,0.35,2.06,2.44,-99.43,-13.12,9.09
1117,2026-08-03 13:23:40.471,29.385,0.12,1.18,0.73,-94.18,-26.31,-1.04
1118,2026-08-03 13:23:40.472,29.386,0.12,1.18,0.73,-94.18,-26.31,-1.04
1119,2026-08-03 13:23:40.472,29.386,-0.35,0.42,-0.27,-75.5,55.24,-36.74
1120,2026-08-03 13:23:40.591,29.505,-0.35,0.42,-0.27,-75.5,55.24,-36.74
1121,2026-08-03 13:23:40.591,29.505,-0.54,0.09,-0.43,-29.6,129.46,-91.13
1122,2026-08-03 13:23:40.592,29.506,-0.54,0.09,-0.43,-29.6,129.46,-91.13
1123,2026-08-03 13:23:40.592,29.506,-0.36,-0.02,-0.29,7.51,123.11,-144.35
1124,2026-08-03 13:23:40.592,29.506,-0.09,-0.18,-0.33,-6.29,65.06,-183.78
1125,2026-08-03 13:23:40.650,29.564,-0.09,-0.18,-0.33,-6.29,65.06,-183.78
1126,2026-08-03 13:23:40.652,29.566,0.15,-0.3,-0.62,-54.75,-9.89,-220.7
1127,2026-08-03 13:23:40.771,29.685,0.26,-0.45,-0.96,-82.64,-67.08,-242.13
1128,2026-08-03 13:23:40.772,29.686,0.26,-0.45,-0.96,-82.64,-67.08,-242.13
1129,2026-08-03 13:23:40.773,29.687,0.11,-0.36,-0.77,-16.48,-83.44,-227.72
1130,2026-08-03 13:23:40.774,29.688,-0.11,1.05,1.07,133.91,-52.61,-227.11
1131,2026-08-03 13:23:40.834,29.748,-0.09,2.57,3.42,211.06,-25.7,-233.22
1132,2026-08-03 13:23:40.835,29.749,-0.09,2.57,3.42,211.06,-25.7,-233.22
1133,2026-08-03 13:23:40.835,29.749,0.06,2.24,3.66,162.96,-76.05,-139.53
1134,2026-08-03 13:23:40.890,29.804,0.06,2.24,3.66,162.96,-76.05,-139.53
1135,2026-08-03 13:23:40.891,29.805,-0.06,0.81,2.03,69.34,-118.16,19.53
1136,2026-08-03 13:23:40.951,29.865,-0.36,-0.34,0.5,3.6,-79.04,108.28
1137,2026-08-03 13:23:40.952,29.866,-0.36,-0.34,0.5,3.6,-79.04,108.28
1138,2026-08-03 13:23:40.952,29.866,-0.43,-0.63,-0.03,17.21,-33.94,88.26
1139,2026-08-03 13:23:41.071,29.985,-0.43,-0.63,-0.03,17.21,-33.94,88.26
1140,2026-08-03 13:23:41.072,29.986,-0.25,-0.38,0.09,72.02,-13.67,16.11
1141,2026-08-03 13:23:41.072,29.986,-0.08,-0.1,0.38,109.99,1.83,-36.93
1142,2026-08-03 13:23:41.073,29.987,0.05,0.14,0.69,120.36,8.97,-52.43
1143,2026-08-03 13:23:41.130,30.044,0.05,0.14,0.69,120.36,8.97,-52.43
1144,2026-08-03 13:23:41.131,30.045,0.22,0.62,1.11,111.88,24.35,-63.54
1145,2026-08-03 13:23:41.133,30.047,0.22,0.62,1.11,111.88,24.35,-63.54
1146,2026-08-03 13:23:41.198,30.112,0.26,1.27,1.67,71.29,81.73,-83.86
1147,2026-08-03 13:23:41.199,30.113,0.26,1.27,1.67,71.29,81.73,-83.86
1148,2026-08-03 13:23:41.255,30.169,0.12,1.69,1.94,6.47,127.01,-79.22
1149,2026-08-03 13:23:41.256,30.17,-0.09,1.61,1.53,-69.15,96.56,-36.38
1150,2026-08-03 13:23:41.323,30.237,-0.23,1.13,0.72,-141.24,26.0,13.18
1151,2026-08-03 13:23:41.326,30.24,-0.23,1.13,0.72,-141.24,26.0,13.18
1152,2026-08-03 13:23:41.327,30.241,-0.2,0.6,0.05,-156.37,-32.78,44.07
1153,2026-08-03 13:23:41.371,30.285,-0.2,0.6,0.05,-156.37,-32.78,44.07
1154,2026-08-03 13:23:41.371,30.285,-0.09,0.31,-0.22,-106.99,-59.94,54.57
1155,2026-08-03 13:23:41.430,30.344,-0.09,0.31,-0.22,-106.99,-59.94,54.57
1156,2026-08-03 13:23:41.496,30.41,-0.04,0.28,-0.12,-39.67,-49.56,50.72
1157,2026-08-03 13:23:41.552,30.466,-0.09,0.36,0.17,9.83,-15.01,36.87
1158,2026-08-03 13:23:41.553,30.467,-0.19,0.41,0.49,33.08,14.71,15.62
1159,2026-08-03 13:23:41.554,30.468,-0.26,0.46,0.69,42.05,15.99,-15.32
1160,2026-08-03 13:23:41.610,30.524,-0.29,0.49,0.75,39.79,-15.44,-67.44
1161,2026-08-03 13:23:41.611,30.525,-0.29,0.49,0.75,26.98,-42.24,-132.81
1162,2026-08-03 13:23:41.611,30.525,-0.31,0.57,0.77,26.98,-42.24,-132.81
1163,2026-08-03 13:23:41.671,30.585,-0.39,0.82,0.82,20.2,-23.44,-183.9
1164,2026-08-03 13:23:41.730,30.644,-0.42,1.06,1.08,11.66,-8.48,-218.08
1165,2026-08-03 13:23:41.732,30.646,-0.42,1.06,1.08,11.66,-8.48,-218.08
1166,2026-08-03 13:23:41.733,30.647,-0.24,1.02,1.47,-31.98,-47.24,-224.12
1167,2026-08-03 13:23:41.790,30.704,-0.24,1.02,1.47,-31.98,-47.24,-224.12
1168,2026-08-03 13:23:41.791,30.705,-0.04,0.71,1.49,-61.4,-77.58,-174.74
1169,2026-08-03 13:23:41.910,30.824,0.0,0.4,1.01,16.17,-43.95,-104.61
1170,2026-08-03 13:23:41.911,30.825,0.0,0.4,1.01,16.17,-43.95,-104.61
1171,2026-08-03 13:23:41.911,30.825,-0.0,0.16,0.54,164.0,0.73,-111.45
1172,2026-08-03 13:23:41.911,30.825,0.07,0.05,0.52,205.14,-31.01,-159.79
1173,2026-08-03 13:23:41.971,30.885,0.07,0.05,0.52,205.14,-31.01,-159.79
1174,2026-08-03 13:23:41.971,30.885,0.19,0.25,0.79,103.58,-84.47,-120.91
1175,2026-08-03 13:23:41.972,30.886,0.23,0.52,0.87,11.6,-48.95,-39.25
1176,2026-08-03 13:23:42.036,30.95,0.14,0.59,0.7,-6.84,23.44,-9.95
1177,2026-08-03 13:23:42.102,31.016,-0.02,0.51,0.56,-1.77,43.15,-15.87
1178,2026-08-03 13:23:42.103,31.017,-0.13,0.41,0.58,-18.37,23.44,-19.84
1179,2026-08-03 13:23:42.152,31.066,-0.16,0.36,0.65,-37.6,5.68,-22.83
1180,2026-08-03 13:23:42.153,31.067,-0.16,0.36,0.65,-37.6,5.68,-22.83
1181,2026-08-03 13:23:42.153,31.067,-0.2,0.45,0.96,-38.21,9.52,-19.29
1182,2026-08-03 13:23:42.211,31.125,-0.2,0.45,0.96,-38.21,9.52,-19.29
1183,2026-08-03 13:23:42.212,31.126,-0.33,0.52,1.64,-30.4,22.58,7.87
1184,2026-08-03 13:23:42.271,31.185,-0.33,0.52,1.64,-30.4,22.58,7.87
1185,2026-08-03 13:23:42.272,31.186,-0.41,0.66,2.11,-34.42,3.3,21.91
1186,2026-08-03 13:23:42.331,31.245,-0.43,0.8,1.96,-66.65,-39.67,9.03
1187,2026-08-03 13:23:42.332,31.246,-0.49,0.66,1.39,-88.32,-77.51,28.32
1188,2026-08-03 13:23:42.391,31.305,-0.49,0.66,1.39,-88.32,-77.51,28.32
1189,2026-08-03 13:23:42.392,31.306,-0.53,0.39,0.81,-82.34,-100.52,77.39
1190,2026-08-03 13:23:42.451,31.365,-0.5,0.24,0.48,-75.93,-97.6,97.84
1191,2026-08-03 13:23:42.451,31.365,-0.43,0.22,0.41,-71.84,-73.67,79.04
1192,2026-08-03 13:23:42.514,31.428,-0.34,0.24,0.47,-63.96,-44.13,43.95
1193,2026-08-03 13:23:42.570,31.484,-0.28,0.26,0.53,-42.79,-24.84,7.51
1194,2026-08-03 13:23:42.571,31.485,-0.28,0.26,0.53,-42.79,-24.84,7.51
1195,2026-08-03 13:23:42.572,31.486,-0.26,0.29,0.52,-5.86,-16.42,-22.83
1196,2026-08-03 13:23:42.631,31.545,-0.29,0.34,0.46,37.9,-10.8,-44.43
1197,2026-08-03 13:23:42.690,31.604,-0.34,0.37,0.39,75.74,-1.53,-57.68
1198,2026-08-03 13:23:42.691,31.605,-0.34,0.37,0.39,75.74,-1.53,-57.68
1199,2026-08-03 13:23:42.691,31.605,-0.41,0.41,0.35,103.52,16.3,-64.58
1200,2026-08-03 13:23:42.757,31.671,-0.41,0.41,0.35,103.52,16.3,-64.58
1201,2026-08-03 13:23:42.758,31.672,-0.57,0.5,0.34,127.08,45.29,-71.29
1202,2026-08-03 13:23:42.871,31.785,-0.85,0.68,0.42,136.05,80.63,-86.06
1203,2026-08-03 13:23:42.930,31.844,-1.19,0.94,0.61,117.92,117.43,-112.61
1204,2026-08-03 13:23:42.931,31.845,-1.19,0.94,0.61,117.92,117.43,-112.61
1205,2026-08-03 13:23:42.931,31.845,-1.42,1.24,0.96,88.87,162.11,-145.87
1206,2026-08-03 13:23:42.932,31.846,-1.42,1.24,0.96,88.87,162.11,-145.87
1207,2026-08-03 13:23:42.932,31.846,-1.25,1.26,1.44,54.63,226.5,-157.78
1208,2026-08-03 13:23:42.934,31.848,-1.25,1.26,1.44,54.63,226.5,-157.78
1209,2026-08-03 13:23:42.935,31.849,-0.68,0.79,1.84,4.76,282.96,-117.8
1210,2026-08-03 13:23:42.990,31.904,-0.2,0.26,1.78,-46.75,259.64,-49.8
1211,2026-08-03 13:23:42.991,31.905,-0.2,0.26,1.78,-46.75,259.64,-49.8
1212,2026-08-03 13:23:43.111,32.025,-0.14,0.11,1.36,-69.34,140.38,1.4
1213,2026-08-03 13:23:43.111,32.025,-0.35,0.24,1.02,-64.51,-6.47,18.01
1214,2026-08-03 13:23:43.112,32.026,-0.35,0.24,1.02,-64.51,-6.47,18.01
1215,2026-08-03 13:23:43.112,32.026,-0.56,0.42,0.87,-68.12,-116.82,2.38
1216,2026-08-03 13:23:43.113,32.027,-0.67,0.52,0.8,-94.85,-181.03,-14.1
1217,2026-08-03 13:23:43.173,32.087,-0.67,0.52,0.8,-94.85,-181.03,-14.1
1218,2026-08-03 13:23:43.173,32.087,-0.69,0.63,0.79,-113.89,-217.1,16.91
1219,2026-08-03 13:23:43.235,32.149,-0.69,0.63,0.79,-113.89,-217.1,16.91
1220,2026-08-03 13:23:43.236,32.15,-0.65,0.75,0.86,-119.81,-227.36,98.08
1221,2026-08-03 13:23:43.290,32.204,-0.54,0.77,1.04,-108.03,-210.39,176.03
1222,2026-08-03 13:23:43.290,32.204,-0.43,0.67,1.19,-33.63,-191.1,200.26
1223,2026-08-03 13:23:43.471,32.385,-0.43,0.67,1.19,-33.63,-191.1,200.26
1224,2026-08-03 13:23:43.471,32.385,-0.35,0.63,1.11,71.47,-172.67,185.85
1225,2026-08-03 13:23:43.472,32.386,-0.35,0.63,1.11,71.47,-172.67,185.85
1226,2026-08-03 13:23:43.472,32.386,-0.33,0.7,0.81,130.43,-145.75,179.69
1227,2026-08-03 13:23:43.473,32.387,-0.53,0.61,0.36,132.75,-115.11,179.5
1228,2026-08-03 13:23:43.473,32.387,-0.81,0.26,-0.02,68.6,-60.73,176.82
1229,2026-08-03 13:23:43.531,32.445,-0.69,0.08,0.03,-35.58,11.9,140.81
1230,2026-08-03 13:23:43.536,32.45,0.0,0.28,0.66,-90.64,61.16,51.51
1231,2026-08-03 13:23:43.591,32.505,0.0,0.28,0.66,-90.64,61.16,51.51
1232,2026-08-03 13:23:43.592,32.506,0.72,0.49,1.24,-84.35,65.06,-24.23
1233,2026-08-03 13:23:43.660,32.574,0.91,0.44,1.25,-57.8,32.29,-41.08
1234,2026-08-03 13:23:43.661,32.575,0.91,0.44,1.25,-57.8,32.29,-41.08
1235,2026-08-03 13:23:43.661,32.575,0.66,0.3,0.98,-37.17,-5.55,-25.63
1236,2026-08-03 13:23:43.711,32.625,0.66,0.3,0.98,-37.17,-5.55,-25.63
1237,2026-08-03 13:23:43.711,32.625,0.35,0.28,0.79,-27.4,-25.33,-10.8
1238,2026-08-03 13:23:43.712,32.626,0.35,0.28,0.79,-27.4,-25.33,-10.8
1239,2026-08-03 13:23:43.780,32.694,0.21,0.39,0.76,-18.8,-26.06,-2.81
1240,2026-08-03 13:23:43.783,32.697,0.21,0.39,0.76,-4.64,-17.27,4.39
1241,2026-08-03 13:23:43.831,32.745,0.22,0.41,0.82,-4.64,-17.27,4.39
1242,2026-08-03 13:23:43.831,32.745,0.25,0.27,0.92,15.38,-10.25,8.54
1243,2026-08-03 13:23:43.890,32.804,0.25,0.27,0.92,15.38,-10.25,8.54
1244,2026-08-03 13:23:43.890,32.804,0.26,0.19,1.0,26.55,-9.89,0.61
1245,2026-08-03 13:23:43.891,32.805,0.26,0.19,1.0,26.55,-9.89,0.61
1246,2026-08-03 13:23:43.892,32.806,0.29,0.33,1.0,15.44,-10.13,-15.56
1247,2026-08-03 13:23:43.953,32.867,0.29,0.33,1.0,15.44,-10.13,-15.56
1248,2026-08-03 13:23:43.953,32.867,0.31,0.47,0.89,-3.36,-5.74,-24.05
1249,2026-08-03 13:23:44.011,32.925,0.31,0.47,0.89,-9.7,-1.28,-18.92
1250,2026-08-03 13:23:44.012,32.926,0.29,0.43,0.74,-9.7,-1.28,-18.92
1251,2026-08-03 13:23:44.013,32.927,0.27,0.33,0.67,-2.08,2.99,-9.64
1252,2026-08-03 13:23:44.130,33.044,0.27,0.33,0.67,-2.08,2.99,-9.64
1253,2026-08-03 13:23:44.131,33.045,0.28,0.34,0.75,17.09,9.09,-6.65
1254,2026-08-03 13:23:44.131,33.045,0.29,0.4,0.93,35.52,12.39,-5.98
1255,2026-08-03 13:23:44.190,33.104,0.28,0.42,1.01,36.25,7.32,-7.32
1256,2026-08-03 13:23:44.191,33.105,0.28,0.42,1.01,24.17,-6.16,-21.48
1257,2026-08-03 13:23:44.191,33.105,0.27,0.42,0.97,24.17,-6.16,-21.48
1258,2026-08-03 13:23:44.253,33.167,0.28,0.44,0.92,10.31,-19.9,-44.62
1259,2026-08-03 13:23:44.253,33.167,0.29,0.47,0.87,-3.48,-27.77,-62.68
1260,2026-08-03 13:23:44.373,33.287,0.29,0.47,0.87,-3.48,-27.77,-62.68
1261,2026-08-03 13:23:44.373,33.287,0.28,0.44,0.81,-13.92,-30.09,-69.03
1262,2026-08-03 13:23:44.430,33.344,0.28,0.44,0.81,-13.92,-30.09,-69.03
1263,2026-08-03 13:23:44.432,33.346,0.27,0.39,0.78,-15.62,-27.95,-68.24
1264,2026-08-03 13:23:44.433,33.347,0.28,0.38,0.8,-8.91,-24.17,-67.99
1265,2026-08-03 13:23:44.493,33.407,0.29,0.4,0.84,-1.89,-21.67,-68.66
1266,2026-08-03 13:23:44.495,33.409,0.3,0.42,0.87,1.4,-19.59,-69.15
1267,2026-08-03 13:23:44.495,33.409,0.29,0.42,0.89,-0.31,-17.7,-68.36
1268,2026-08-03 13:23:44.610,33.524,0.29,0.42,0.89,-0.31,-17.7,-68.36
1269,2026-08-03 13:23:44.611,33.525,0.28,0.41,0.89,-8.67,-17.21,-65.49
1270,2026-08-03 13:23:44.612,33.526,0.26,0.37,0.88,-18.62,-18.13,-64.15
1271,2026-08-03 13:23:44.671,33.585,0.28,0.35,0.91,-30.09,-20.14,-73.24
1272,2026-08-03 13:23:44.672,33.586,0.28,0.35,0.91,-30.09,-20.14,-73.24
1273,2026-08-03 13:23:44.672,33.586,0.29,0.36,0.96,-50.72,-21.85,-91.49
1274,2026-08-03 13:23:44.730,33.644,0.26,0.34,1.02,-76.84,-23.38,-102.23
1275,2026-08-03 13:23:44.731,33.645,0.26,0.34,1.02,-76.84,-23.38,-102.23
1276,2026-08-03 13:23:44.791,33.705,0.18,0.28,1.08,-95.21,-24.96,-105.59
1277,2026-08-03 13:23:44.792,33.706,0.18,0.28,1.08,-95.21,-24.96,-105.59
1278,2026-08-03 13:23:44.795,33.709,0.13,0.35,1.17,-95.64,-23.44,-115.54
1279,2026-08-03 13:23:44.853,33.767,0.13,0.35,1.17,-87.65,-18.37,-125.98
1280,2026-08-03 13:23:44.853,33.767,0.14,0.5,1.15,-87.65,-18.37,-125.98
1281,2026-08-03 13:23:44.853,33.767,0.1,0.47,0.93,-88.26,-8.85,-115.78
1282,2026-08-03 13:23:44.910,33.824,0.1,0.47,0.93,-88.26,-8.85,-115.78
1283,2026-08-03 13:23:44.911,33.825,-0.02,0.21,0.71,-92.41,5.62,-92.53
1284,2026-08-03 13:23:44.971,33.885,-0.08,-0.04,0.69,-86.91,18.07,-86.43
1285,2026-08-03 13:23:45.030,33.944,-0.01,-0.1,0.84,-70.31,26.98,-103.45
1286,2026-08-03 13:23:45.030,33.944,0.17,0.01,1.03,-45.1,31.49,-124.69
1287,2026-08-03 13:23:45.031,33.945,0.17,0.01,1.03,-45.1,31.49,-124.69
1288,2026-08-03 13:23:45.093,34.007,0.29,0.08,1.09,-21.55,25.76,-121.09
1289,2026-08-03 13:23:45.154,34.068,0.29,0.08,1.09,-21.55,25.76,-121.09
1290,2026-08-03 13:23:45.157,34.071,0.26,-0.01,0.97,-16.3,16.36,-86.24
1291,2026-08-03 13:23:45.158,34.072,0.16,-0.14,0.82,-20.75,13.06,-49.93
1292,2026-08-03 13:23:45.211,34.125,0.1,-0.17,0.79,-14.65,13.61,-33.87
1293,2026-08-03 13:23:45.270,34.184,0.09,-0.15,0.83,-0.12,15.56,-30.94
1294,2026-08-03 13:23:45.271,34.185,0.09,-0.15,0.83,-0.12,15.56,-30.94
1295,2026-08-03 13:23:45.271,34.185,0.14,-0.12,0.86,19.29,26.31,-29.17
1296,2026-08-03 13:23:45.330,34.244,0.14,-0.12,0.86,19.29,26.31,-29.17
1297,2026-08-03 13:23:45.331,34.245,0.22,-0.05,0.9,46.94,40.77,-24.84
1298,2026-08-03 13:23:45.331,34.245,0.22,-0.05,0.9,67.75,35.64,-15.2
1299,2026-08-03 13:23:45.450,34.364,0.26,0.02,0.97,67.75,35.64,-15.2
1300,2026-08-03 13:23:45.451,34.365,0.24,0.06,1.04,66.47,6.29,-2.62
1301,2026-08-03 13:23:45.452,34.366,0.15,0.08,1.14,49.93,-25.82,6.59
1302,2026-08-03 13:23:45.570,34.484,0.15,0.08,1.14,49.93,-25.82,6.59
1303,2026-08-03 13:23:45.571,34.485,-0.11,0.11,1.33,28.81,-38.82,16.72
1304,2026-08-03 13:23:45.633,34.547,-0.43,0.21,1.46,2.75,-35.34,23.32
1305,2026-08-03 13:23:45.634,34.548,-0.62,0.25,1.19,-34.55,-27.1,9.89
1306,2026-08-03 13:23:45.634,34.548,-0.68,0.12,0.78,-58.23,-13.0,-27.95
1307,2026-08-03 13:23:45.635,34.549,-0.68,0.12,0.78,-58.23,-13.0,-27.95
1308,2026-08-03 13:23:45.635,34.549,-0.57,0.07,0.73,-30.4,0.31,-93.87
1309,2026-08-03 13:23:45.691,34.605,-0.57,0.07,0.73,-30.4,0.31,-93.87
1310,2026-08-03 13:23:45.691,34.605,-0.24,0.28,0.91,26.18,-0.55,-177.25
1311,2026-08-03 13:23:45.692,34.606,-0.24,0.28,0.91,26.18,-0.55,-177.25
1312,2026-08-03 13:23:45.752,34.666,0.07,0.4,1.02,51.45,-8.3,-228.09
1313,2026-08-03 13:23:45.752,34.666,0.19,0.31,1.01,35.03,-10.01,-223.27
1314,2026-08-03 13:23:45.753,34.667,0.19,0.31,1.01,35.03,-10.01,-223.27
1315,2026-08-03 13:23:45.878,34.792,0.18,0.22,0.95,9.52,-8.24,-195.25
1316,2026-08-03 13:23:45.878,34.792,0.15,0.15,0.91,-6.16,-5.55,-169.98
1317,2026-08-03 13:23:45.880,34.794,0.15,0.15,0.91,-6.16,-5.55,-169.98
1318,2026-08-03 13:23:45.880,34.794,0.15,0.1,0.88,-10.56,-2.56,-153.08
1319,2026-08-03 13:23:45.991,34.905,0.19,0.12,0.9,-5.31,-1.77,-141.6
1320,2026-08-03 13:23:45.992,34.906,0.19,0.12,0.9,-5.31,-1.77,-141.6
1321,2026-08-03 13:23:45.993,34.907,0.21,0.15,1.01,2.87,-1.59,-126.28
1322,2026-08-03 13:23:46.054,34.968,0.21,0.15,1.01,2.87,-1.59,-126.28
1323,2026-08-03 13:23:46.054,34.968,0.22,0.17,1.15,5.55,-0.67,-101.99
1324,2026-08-03 13:23:46.055,34.969,0.17,0.14,1.21,1.89,-1.89,-72.14
1325,2026-08-03 13:23:46.110,35.024,0.02,0.02,1.19,-1.71,-5.55,-42.66
1326,2026-08-03 13:23:46.112,35.026,0.02,0.02,1.19,-1.71,-5.55,-42.66
1327,2026-08-03 13:23:46.112,35.026,-0.11,0.03,1.05,-4.15,-8.61,-25.7
1328,2026-08-03 13:23:46.175,35.089,-0.15,0.13,0.84,-8.97,-7.63,-21.48
1329,2026-08-03 13:23:46.177,35.091,-0.15,0.13,0.84,-8.97,-7.63,-21.48
1330,2026-08-03 13:23:46.295,35.209,-0.22,-0.03,0.72,-12.45,-1.34,-13.18
1331,2026-08-03 13:23:46.296,35.21,-0.22,-0.03,0.72,-12.45,-1.34,-13.18
1332,2026-08-03 13:23:46.297,35.211,-0.2,-0.21,0.8,1.34,-2.38,-16.78
1333,2026-08-03 13:23:46.297,35.211,0.02,-0.08,1.01,34.79,-19.71,-45.17
1334,2026-08-03 13:23:46.351,35.265,0.21,0.12,1.12,50.66,-32.9,-57.56
1335,2026-08-03 13:23:46.353,35.267,0.17,0.12,1.0,21.79,-23.86,-32.17
1336,2026-08-03 13:23:46.410,35.324,0.17,0.12,1.0,21.79,-23.86,-32.17
1337,2026-08-03 13:23:46.411,35.325,0.0,-0.01,0.81,-18.92,-3.85,-0.79
1338,2026-08-03 13:23:46.412,35.326,0.0,-0.01,0.81,-18.92,-3.85,-0.79
1339,2026-08-03 13:23:46.474,35.388,-0.05,-0.07,0.73,-28.99,6.1,3.72
1340,2026-08-03 13:23:46.590,35.504,0.07,-0.04,0.76,-10.01,0.06,-16.24
1341,2026-08-03 13:23:46.592,35.506,0.28,0.03,0.89,16.91,-10.74,-35.4
1342,2026-08-03 13:23:46.593,35.507,0.28,0.03,0.89,16.91,-10.74,-35.4
1343,2026-08-03 13:23:46.593,35.507,0.41,0.14,1.07,38.02,-13.24,-33.81
1344,2026-08-03 13:23:46.593,35.507,0.4,0.24,1.19,43.52,-8.73,-8.24
1345,2026-08-03 13:23:46.650,35.564,0.4,0.24,1.19,43.52,-8.73,-8.24
1346,2026-08-03 13:23:46.651,35.565,0.31,0.22,1.2,35.1,-10.86,22.58
1347,2026-08-03 13:23:46.711,35.625,0.31,0.22,1.2,12.88,-7.26,44.8
1348,2026-08-03 13:23:46.712,35.626,0.13,0.19,1.19,12.88,-7.26,44.8
1349,2026-08-03 13:23:46.712,35.626,-0.16,0.23,1.19,-15.87,9.52,64.64
1350,2026-08-03 13:23:46.771,35.685,-0.16,0.23,1.19,-15.87,9.52,64.64
1351,2026-08-03 13:23:46.771,35.685,-0.44,0.25,1.09,-35.83,19.96,76.23
1352,2026-08-03 13:23:46.772,35.686,-0.44,0.25,1.09,-35.83,19.96,76.23
1353,2026-08-03 13:23:46.890,35.804,-0.58,0.15,0.89,-42.05,23.56,67.63
1354,2026-08-03 13:23:46.891,35.805,-0.58,0.15,0.89,-42.05,23.56,67.63
1355,2026-08-03 13:23:46.891,35.805,-0.56,0.06,0.8,-21.36,24.84,37.48
1356,2026-08-03 13:23:46.951,35.865,-0.37,0.14,0.87,22.71,17.21,-11.11
1357,2026-08-03 13:23:46.952,35.866,-0.37,0.14,0.87,22.71,17.21,-11.11
1358,2026-08-03 13:23:46.952,35.866,-0.13,0.26,0.96,50.78,5.55,-61.89
1359,2026-08-03 13:23:46.953,35.867,-0.13,0.26,0.96,50.78,5.55,-61.89
1360,2026-08-03 13:23:46.953,35.867,0.03,0.26,0.96,38.15,3.91,-89.23
1361,2026-08-03 13:23:47.011,35.925,0.03,0.26,0.96,38.15,3.91,-89.23
1362,2026-08-03 13:23:47.011,35.925,0.09,0.2,0.92,9.03,12.08,-87.89
1363,2026-08-03 13:23:47.071,35.985,0.11,0.18,0.91,-9.58,19.71,-71.96
1364,2026-08-03 13:23:47.071,35.985,0.08,0.16,0.88,-18.49,20.51,-51.33
1365,2026-08-03 13:23:47.130,36.044,0.08,0.16,0.88,-18.49,20.51,-51.33
1366,2026-08-03 13:23:47.131,36.045,0.02,0.15,0.86,-19.84,16.78,-34.91
1367,2026-08-03 13:23:47.190,36.104,-0.03,0.19,0.95,-11.96,11.84,-31.19
1368,2026-08-03 13:23:47.315,36.229,-0.03,0.2,1.15,-2.38,3.6,-36.56
1369,2026-08-03 13:23:47.323,36.237,-0.06,0.12,1.32,1.04,-6.71,-42.05
1370,2026-08-03 13:23:47.324,36.238,-0.06,0.12,1.32,1.04,-6.71,-42.05
1371,2026-08-03 13:23:47.324,36.238,-0.14,0.09,1.37,-4.03,-11.96,-43.09
1372,2026-08-03 13:23:47.325,36.239,-0.21,0.2,1.25,-21.55,-10.8,-38.7
1373,2026-08-03 13:23:47.372,36.286,-0.21,0.2,1.25,-21.55,-10.8,-38.7
1374,2026-08-03 13:23:47.373,36.287,-0.27,0.3,0.93,-45.41,-10.38,-23.86
1375,2026-08-03 13:23:47.430,36.344,-0.27,0.3,0.93,-57.74,-10.74,6.16
1376,2026-08-03 13:23:47.431,36.345,-0.43,0.12,0.59,-57.74,-10.74,6.16
1377,2026-08-03 13:23:47.431,36.345,-0.54,-0.24,0.54,-43.82,-12.15,21.97
1378,2026-08-03 13:23:47.611,36.525,-0.54,-0.24,0.54,-43.82,-12.15,21.97
1379,2026-08-03 13:23:47.613,36.527,-0.34,-0.28,0.77,4.88,-25.76,-17.27
1380,2026-08-03 13:23:47.614,36.528,-0.34,-0.28,0.77,4.88,-25.76,-17.27
1381,2026-08-03 13:23:47.614,36.528,0.06,0.03,0.99,45.84,-40.34,-81.12
1382,2026-08-03 13:23:47.622,36.536,0.3,0.15,1.02,31.01,-39.37,-92.41
1383,2026-08-03 13:23:47.622,36.536,0.28,0.0,0.89,-5.07,-32.78,-47.85
1384,2026-08-03 13:23:47.670,36.584,0.28,0.0,0.89,-5.07,-32.78,-47.85
1385,2026-08-03 13:23:47.671,36.585,0.18,-0.09,0.78,-13.43,-24.9,-7.02
1386,2026-08-03 13:23:47.732,36.646,0.12,-0.04,0.82,3.78,-10.62,6.04
1387,2026-08-03 13:23:47.733,36.647,0.12,-0.04,0.82,3.78,-10.62,6.04
1388,2026-08-03 13:23:47.733,36.647,0.14,0.06,0.95,16.97,3.54,9.16
1389,2026-08-03 13:23:47.791,36.705,0.14,0.06,0.95,9.28,9.83,21.97
1390,2026-08-03 13:23:47.791,36.705,0.18,0.07,1.04,9.28,9.83,21.97
1391,2026-08-03 13:23:47.791,36.705,0.2,0.03,1.09,-1.46,11.05,45.35
1392,2026-08-03 13:23:47.850,36.764,0.2,0.03,1.09,-1.46,11.05,45.35
1393,2026-08-03 13:23:47.851,36.765,0.28,0.05,1.16,7.81,2.38,61.28
1394,2026-08-03 13:23:47.853,36.767,0.28,0.05,1.16,7.81,2.38,61.28
1395,2026-08-03 13:23:47.911,36.825,0.44,0.09,1.24,27.4,-20.39,60.79
1396,2026-08-03 13:23:47.913,36.827,0.44,0.09,1.24,27.4,-20.39,60.79
1397,2026-08-03 13:23:48.030,36.944,0.45,0.2,1.24,35.1,-28.63,68.05
1398,2026-08-03 13:23:48.031,36.945,0.45,0.2,1.24,26.79,-6.65,106.63
1399,2026-08-03 13:23:48.032,36.946,0.15,0.39,1.18,26.79,-6.65,106.63
