Sample,Timestamp,Elapsed_s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2010,2026-08-03 13:21:29.224,62.604,-0.2,1.44,0.39,-146.73,-200.2,227.6
2011,2026-08-03 13:21:29.225,62.605,-0.66,0.68,-0.54,-114.38,-120.36,246.77
2012,2026-08-03 13:21:29.228,62.608,-0.66,0.68,-0.54,-114.38,-120.36,246.77
2013,2026-08-03 13:21:29.228,62.608,-0.83,0.45,-0.67,-63.23,-7.14,208.25
2014,2026-08-03 13:21:29.229,62.609,-0.83,0.45,-0.67,-63.23,-7.14,208.25
2015,2026-08-03 13:21:29.230,62.61,-1.05,0.33,-0.73,-0.31,90.27,104.74
2016,2026-08-03 13:21:29.973,63.353,-1.12,0.31,-0.85,18.74,80.02,11.84
2017,2026-08-03 13:21:29.974,63.354,-0.83,0.73,-0.5,77.7,64.82,-132.93
2018,2026-08-03 13:21:29.975,63.355,-0.83,0.73,-0.5,77.7,64.82,-132.93
2019,2026-08-03 13:21:29.976,63.356,-0.49,1.16,1.05,146.79,79.04,-254.09
2020,2026-08-03 13:21:29.977,63.357,-0.26,1.19,3.19,168.7,113.1,-310.18
2021,2026-08-03 13:21:29.978,63.358,-0.26,1.19,3.19,168.7,113.1,-310.18
2022,2026-08-03 13:21:29.979,63.359,0.1,0.72,3.91,112.12,77.76,-292.85
2023,2026-08-03 13:21:29.979,63.359,0.35,-0.09,2.57,-2.38,-19.53,-199.28
2024,2026-08-03 13:21:30.094,63.474,0.35,-0.09,2.57,-2.38,-19.53,-199.28
2025,2026-08-03 13:21:30.098,63.478,0.18,-0.65,0.59,-93.02,-57.74,-93.51
2026,2026-08-03 13:21:30.103,63.483,0.18,-0.65,0.59,-93.02,-57.74,-93.51
2027,2026-08-03 13:21:30.104,63.484,-0.01,-0.54,-0.5,-102.78,-30.33,-44.74
2028,2026-08-03 13:21:30.104,63.484,0.01,-0.09,0.46,-44.74,-0.43,-8.67
2029,2026-08-03 13:21:30.105,63.485,0.05,-0.35,0.66,-61.22,-28.32,-8.67
2030,2026-08-03 13:21:30.105,63.485,0.23,-0.81,1.09,-58.04,-58.17,-19.23
2031,2026-08-03 13:21:30.106,63.486,0.63,-1.07,1.61,-26.86,-84.23,-22.71
2032,2026-08-03 13:21:30.106,63.486,0.61,-1.13,1.88,-5.8,-67.14,10.99
2033,2026-08-03 13:21:30.107,63.487,0.01,-1.03,1.6,-15.26,-3.36,62.13
2034,2026-08-03 13:21:30.107,63.487,-0.37,-0.7,0.76,-19.71,37.84,71.35
2035,2026-08-03 13:21:30.111,63.491,-0.37,-0.7,0.76,-19.71,37.84,71.35
2036,2026-08-03 13:21:30.112,63.492,-0.36,-0.2,-0.15,-13.55,42.11,33.45
2037,2026-08-03 13:21:30.113,63.493,-0.28,0.35,-0.66,-16.66,48.52,-14.95
2038,2026-08-03 13:21:30.114,63.494,-0.26,0.72,-0.79,-12.02,63.48,-44.68
2039,2026-08-03 13:21:30.115,63.495,-0.26,0.72,-0.79,-12.02,63.48,-44.68
2040,2026-08-03 13:21:30.115,63.495,-0.61,0.8,0.56,114.44,89.36,-38.21
2041,2026-08-03 13:21:30.116,63.496,0.44,-0.65,0.86,151.12,-33.63,-117.37
2042,2026-08-03 13:21:30.116,63.496,0.72,-0.43,0.0,121.64,-23.07,-91.55
2043,2026-08-03 13:21:30.117,63.497,0.66,-0.24,-0.11,84.96,32.78,-43.27
2044,2026-08-03 13:21:30.118,63.498,0.42,-0.32,0.06,28.5,96.68,10.93
2045,2026-08-03 13:21:30.119,63.499,0.42,-0.32,0.06,28.5,96.68,10.93
2046,2026-08-03 13:21:30.119,63.499,0.27,-0.58,0.15,-23.93,107.91,45.23
2047,2026-08-03 13:21:30.120,63.5,0.19,-0.71,0.42,-64.64,65.49,53.59
2048,2026-08-03 13:21:30.123,63.503,0.13,-0.59,1.54,-113.46,13.67,42.79
2049,2026-08-03 13:21:30.123,63.503,-0.34,-0.1,3.21,-167.91,-27.77,26.0
2050,2026-08-03 13:21:30.124,63.504,-0.34,-0.1,3.21,-167.91,-27.77,26.0
2051,2026-08-03 13:21:30.124,63.504,-0.91,0.79,3.87,-216.43,-98.75,13.67
2052,2026-08-03 13:21:30.125,63.505,-0.91,0.79,3.87,-216.43,-98.75,13.67
2053,2026-08-03 13:21:30.126,63.506,-0.92,1.61,2.84,-217.35,-217.1,36.5
2054,2026-08-03 13:21:30.126,63.506,-0.97,1.6,1.15,-185.06,-246.4,130.8
2055,2026-08-03 13:21:30.126,63.506,-1.12,1.05,-0.17,-148.5,-168.64,216.0
2056,2026-08-03 13:21:30.127,63.507,-1.12,1.05,-0.17,-148.5,-168.64,216.0
2057,2026-08-03 13:21:30.127,63.507,-1.1,0.79,-1.03,-99.3,-96.62,203.43
2058,2026-08-03 13:21:30.128,63.508,-1.1,0.79,-1.03,-99.3,-96.62,203.43
2059,2026-08-03 13:21:30.131,63.511,-1.14,0.61,-1.63,-62.56,-14.89,144.29
2060,2026-08-03 13:21:30.131,63.511,-1.14,0.61,-1.63,-8.12,84.53,71.84
2061,2026-08-03 13:21:30.132,63.512,-1.26,0.46,-1.89,-8.12,84.53,71.84
2062,2026-08-03 13:21:30.133,63.513,-1.3,0.93,-1.28,100.52,151.92,-45.84
2063,2026-08-03 13:21:30.135,63.515,0.04,-0.69,1.79,207.89,4.27,-127.81
2064,2026-08-03 13:21:30.137,63.517,0.04,-0.69,1.79,207.89,4.27,-127.81
2065,2026-08-03 13:21:30.137,63.517,0.44,-0.81,0.65,180.24,-46.69,-82.34
2066,2026-08-03 13:21:30.137,63.517,0.62,-0.64,0.38,149.72,-44.37,-47.0
2067,2026-08-03 13:21:30.138,63.518,0.62,-0.64,0.38,149.72,-44.37,-47.0
2068,2026-08-03 13:21:30.151,63.531,0.54,-0.53,0.51,84.84,-10.74,-2.75
2069,2026-08-03 13:21:30.514,63.894,0.35,-0.55,0.62,-4.76,9.89,40.89
2070,2026-08-03 13:21:30.515,63.895,0.35,-0.55,0.62,-4.76,9.89,40.89
2071,2026-08-03 13:21:30.516,63.896,0.31,-0.5,0.7,-76.48,-8.67,64.15
2072,2026-08-03 13:21:30.518,63.898,0.46,-0.27,1.08,-110.96,-60.0,68.42
2073,2026-08-03 13:21:30.518,63.898,0.49,0.14,2.22,-124.21,-110.41,76.6
2074,2026-08-03 13:21:30.519,63.899,0.14,0.89,3.52,-125.79,-156.98,99.98
2075,2026-08-03 13:21:30.521,63.901,0.14,0.89,3.52,-125.79,-156.98,99.98
2076,2026-08-03 13:21:30.521,63.901,-0.36,1.68,3.61,-128.6,-217.59,136.78
2077,2026-08-03 13:21:30.522,63.902,-0.36,1.68,3.61,-128.6,-217.59,136.78
2078,2026-08-03 13:21:30.522,63.902,-0.74,1.83,2.31,-148.01,-239.5,175.48
2079,2026-08-03 13:21:30.522,63.902,-0.83,1.37,0.6,-147.22,-196.9,191.28
2080,2026-08-03 13:21:30.525,63.905,-0.71,0.89,-0.53,-102.66,-124.33,178.71
2081,2026-08-03 13:21:30.526,63.906,-0.71,0.89,-0.53,-102.66,-124.33,178.71
2082,2026-08-03 13:21:30.578,63.958,-0.72,0.59,-0.97,-65.12,-27.77,158.51
2083,2026-08-03 13:21:30.579,63.959,-0.72,0.59,-0.97,-65.12,-27.77,158.51
2084,2026-08-03 13:21:30.579,63.959,-0.81,0.34,-1.06,-49.99,59.02,128.54
2085,2026-08-03 13:21:30.991,64.371,-0.84,0.28,-0.98,-13.37,89.54,64.45
2086,2026-08-03 13:21:30.992,64.372,-0.84,0.55,-0.76,54.38,84.72,-29.3
2087,2026-08-03 13:21:30.993,64.373,-0.84,0.55,-0.76,54.38,84.72,-29.3
2088,2026-08-03 13:21:30.993,64.373,-0.97,1.11,0.23,124.94,102.91,-117.74
2089,2026-08-03 13:21:31.429,64.809,-0.97,1.11,0.23,124.94,102.91,-117.74
2090,2026-08-03 13:21:31.429,64.809,-1.13,1.53,2.31,190.06,165.71,-177.49
2091,2026-08-03 13:21:31.431,64.811,-1.13,1.53,2.31,254.52,176.82,-192.81
2092,2026-08-03 13:21:31.431,64.811,-0.81,1.19,3.83,254.52,176.82,-192.81
2093,2026-08-03 13:21:31.431,64.811,-0.02,0.28,3.41,290.47,91.43,-168.76
2094,2026-08-03 13:21:31.432,64.812,-0.02,0.28,3.41,290.47,91.43,-168.76
2095,2026-08-03 13:21:31.432,64.812,0.78,-0.38,1.97,284.12,-0.49,-143.31
2096,2026-08-03 13:21:31.433,64.813,1.11,-0.53,0.95,239.26,-26.0,-118.1
2097,2026-08-03 13:21:31.433,64.813,0.88,-0.59,0.57,150.76,5.92,-71.53
2098,2026-08-03 13:21:31.434,64.814,0.53,-0.7,0.38,53.59,18.86,-15.08
2099,2026-08-03 13:21:31.437,64.817,0.53,-0.7,0.38,53.59,18.86,-15.08
2100,2026-08-03 13:21:31.437,64.817,0.23,-0.74,0.38,-22.89,1.4,30.94
2101,2026-08-03 13:21:31.438,64.818,0.23,-0.74,0.38,-22.89,1.4,30.94
2102,2026-08-03 13:21:31.439,64.819,0.12,-0.58,0.8,-83.68,-15.87,58.35
2103,2026-08-03 13:21:31.439,64.819,0.44,0.07,1.95,-134.77,-32.04,64.27
2104,2026-08-03 13:21:31.439,64.819,0.32,1.12,3.44,-213.2,-28.87,72.33
2105,2026-08-03 13:21:31.440,64.82,-0.21,2.04,3.8,-297.42,-72.51,96.74
2106,2026-08-03 13:21:31.441,64.821,-0.28,2.39,2.41,-300.42,-200.81,134.64
2107,2026-08-03 13:21:31.441,64.821,-0.44,1.94,0.48,-249.27,-245.79,212.59
2108,2026-08-03 13:21:31.442,64.822,-0.44,1.94,0.48,-249.27,-245.79,212.59
2109,2026-08-03 13:21:31.442,64.822,-0.84,1.19,-0.64,-201.72,-154.3,281.37
2110,2026-08-03 13:21:31.445,64.825,-1.07,0.79,-1.12,-150.33,-57.74,262.94
2111,2026-08-03 13:21:31.446,64.826,-1.08,0.61,-1.55,-91.0,-2.2,177.12
2112,2026-08-03 13:21:31.447,64.827,-1.08,0.61,-1.55,-0.55,37.11,51.15
2113,2026-08-03 13:21:31.448,64.828,-0.95,0.72,-1.82,-0.55,37.11,51.15
2114,2026-08-03 13:21:31.606,64.986,-0.9,1.3,-1.4,138.31,67.5,-89.78
2115,2026-08-03 13:21:31.607,64.987,-0.9,1.3,-1.4,138.31,67.5,-89.78
2116,2026-08-03 13:21:31.607,64.987,-0.98,2.22,0.52,288.88,124.88,-192.57
2117,2026-08-03 13:21:31.608,64.988,-0.98,2.22,0.52,288.88,124.88,-192.57
2118,2026-08-03 13:21:31.608,64.988,-1.1,2.22,3.12,357.6,209.41,-208.98
2119,2026-08-03 13:21:31.609,64.989,-0.91,0.75,4.0,319.89,182.92,-133.12
2120,2026-08-03 13:21:32.139,65.519,-0.2,-0.62,2.77,249.57,19.47,-65.86
2121,2026-08-03 13:21:32.139,65.519,0.52,-1.13,0.91,182.98,-95.64,-72.45
2122,2026-08-03 13:21:32.200,65.58,0.52,-1.13,0.91,182.98,-95.64,-72.45
2123,2026-08-03 13:21:32.202,65.582,0.8,-1.04,0.01,124.51,-72.14,-90.03
2124,2026-08-03 13:21:32.202,65.582,0.69,-0.78,-0.02,73.79,10.44,-66.47
2125,2026-08-03 13:21:32.203,65.583,0.69,-0.78,-0.02,73.79,10.44,-66.47
2126,2026-08-03 13:21:32.203,65.583,0.43,-0.53,0.28,18.68,59.27,-12.63
2127,2026-08-03 13:21:32.204,65.584,0.43,-0.53,0.28,18.68,59.27,-12.63
2128,2026-08-03 13:21:32.204,65.584,0.31,-0.29,0.72,-47.55,34.3,38.02
2129,2026-08-03 13:21:32.205,65.585,0.31,-0.29,0.72,-47.55,34.3,38.02
2130,2026-08-03 13:21:32.205,65.585,0.65,0.02,1.77,-117.68,-47.79,72.81
2131,2026-08-03 13:21:32.206,65.586,0.65,0.02,1.77,-190.37,-121.22,108.83
2132,2026-08-03 13:21:32.206,65.586,1.15,0.79,3.28,-190.37,-121.22,108.83
2133,2026-08-03 13:21:32.206,65.586,0.95,1.66,3.86,-269.9,-153.2,160.52
2134,2026-08-03 13:21:32.207,65.587,0.95,1.66,3.86,-269.9,-153.2,160.52
2135,2026-08-03 13:21:32.207,65.587,0.34,1.91,2.57,-304.08,-196.11,211.91
2136,2026-08-03 13:21:32.207,65.587,-0.11,1.65,0.54,-241.03,-226.99,251.1
2137,2026-08-03 13:21:32.208,65.588,-0.58,1.24,-0.62,-137.94,-143.37,269.41
2138,2026-08-03 13:21:32.209,65.589,-0.99,0.93,-0.92,-66.47,-2.69,240.48
2139,2026-08-03 13:21:32.251,65.631,-0.99,0.93,-0.92,-66.47,-2.69,240.48
2140,2026-08-03 13:21:32.251,65.631,-1.21,0.64,-1.15,-18.92,70.86,162.48
2141,2026-08-03 13:21:32.252,65.632,-1.21,0.64,-1.15,-18.92,70.86,162.48
2142,2026-08-03 13:21:32.252,65.632,-1.22,0.56,-1.33,47.06,73.12,45.47
2143,2026-08-03 13:21:32.253,65.633,-1.22,0.56,-1.33,135.93,55.05,-102.29
2144,2026-08-03 13:21:32.254,65.634,-0.96,1.01,-0.73,135.93,55.05,-102.29
2145,2026-08-03 13:21:32.254,65.634,-0.35,1.64,1.23,223.75,57.19,-229.37
2146,2026-08-03 13:21:32.311,65.691,-0.35,1.64,1.23,223.75,57.19,-229.37
2147,2026-08-03 13:21:32.312,65.692,0.33,1.57,3.48,264.83,96.01,-272.03
2148,2026-08-03 13:21:32.614,65.994,0.33,1.57,3.48,264.83,96.01,-272.03
2149,2026-08-03 13:21:32.617,65.997,0.69,0.58,4.0,231.51,71.59,-222.96
2150,2026-08-03 13:21:32.617,65.997,0.65,-0.5,2.53,141.36,-33.57,-141.78
2151,2026-08-03 13:21:32.673,66.053,0.65,-0.5,2.53,141.36,-33.57,-141.78
2152,2026-08-03 13:21:32.674,66.054,0.48,-0.97,0.56,49.74,-94.06,-106.63
2153,2026-08-03 13:21:32.678,66.058,0.48,-0.97,0.56,49.74,-94.06,-106.63
2154,2026-08-03 13:21:32.678,66.058,0.57,-0.8,-0.49,8.48,-68.79,-123.78
2155,2026-08-03 13:21:32.679,66.059,0.57,-0.8,-0.49,8.48,-68.79,-123.78
2156,2026-08-03 13:21:32.680,66.06,0.7,-0.44,-0.52,0.0,0.92,-113.53
2157,2026-08-03 13:21:32.682,66.062,0.55,-0.31,-0.3,-22.28,37.66,-28.44
2158,2026-08-03 13:21:32.683,66.063,0.55,-0.31,-0.3,-22.28,37.66,-28.44
2159,2026-08-03 13:21:32.683,66.063,0.38,-0.4,-0.23,-57.8,-7.63,76.11
2160,2026-08-03 13:21:32.684,66.064,0.65,-0.45,0.58,-64.58,-95.95,147.4
2161,2026-08-03 13:21:32.684,66.064,1.37,-0.28,2.47,-55.91,-133.12,203.98
2162,2026-08-03 13:21:32.852,66.232,1.39,0.15,3.93,-123.23,-83.74,250.92
2163,2026-08-03 13:21:32.853,66.233,1.39,0.15,3.93,-123.23,-83.74,250.92
2164,2026-08-03 13:21:32.855,66.235,0.58,0.62,3.24,-238.1,-69.52,240.97
2165,2026-08-03 13:21:32.857,66.237,0.07,0.96,0.95,-246.46,-147.22,171.75
2166,2026-08-03 13:21:32.858,66.238,0.07,0.96,0.95,-246.46,-147.22,171.75
2167,2026-08-03 13:21:32.882,66.262,-0.36,1.05,-0.78,-147.28,-145.75,126.04
2168,2026-08-03 13:21:32.883,66.263,-0.82,0.94,-1.35,-39.0,-33.94,117.43
2169,2026-08-03 13:21:33.393,66.773,-0.82,0.94,-1.35,-39.0,-33.94,117.43
2170,2026-08-03 13:21:33.396,66.776,-1.02,0.84,-1.26,47.79,54.38,83.07
2171,2026-08-03 13:21:33.631,67.011,-1.06,0.9,-0.8,120.73,99.37,3.78
2172,2026-08-03 13:21:33.632,67.012,-1.04,1.21,-0.18,186.52,123.54,-111.94
2173,2026-08-03 13:21:33.633,67.013,-1.04,1.21,-0.18,186.52,123.54,-111.94
2174,2026-08-03 13:21:33.634,67.014,-0.79,1.79,1.13,255.86,122.01,-239.56
2175,2026-08-03 13:21:33.635,67.015,-0.79,1.79,1.13,255.86,122.01,-239.56
2176,2026-08-03 13:21:33.635,67.015,0.32,2.3,3.06,307.8,106.63,-344.24
2177,2026-08-03 13:21:33.636,67.016,1.48,1.66,3.79,273.13,60.97,-322.02
2178,2026-08-03 13:21:33.636,67.016,1.34,0.09,2.59,151.92,3.3,-150.94
2179,2026-08-03 13:21:33.637,67.017,1.34,0.09,2.59,151.92,3.3,-150.94
2180,2026-08-03 13:21:33.637,67.017,0.63,-0.94,0.77,48.03,-25.02,-8.79
2181,2026-08-03 13:21:33.638,67.018,0.63,-0.94,0.77,48.03,-25.02,-8.79
2182,2026-08-03 13:21:33.638,67.018,0.36,-1.02,-0.31,24.78,-31.01,10.07
2183,2026-08-03 13:21:33.639,67.019,0.36,-1.02,-0.31,24.78,-31.01,10.07
2184,2026-08-03 13:21:33.639,67.019,0.37,-0.64,-0.38,38.76,0.67,-12.21
2185,2026-08-03 13:21:34.352,67.732,0.31,-0.4,0.04,35.46,52.25,11.41
2186,2026-08-03 13:21:34.354,67.734,0.31,-0.4,0.04,35.46,52.25,11.41
2187,2026-08-03 13:21:34.354,67.734,0.2,-0.34,0.39,-9.95,58.47,80.44
2188,2026-08-03 13:21:34.355,67.735,0.2,-0.34,0.39,-9.95,58.47,80.44
2189,2026-08-03 13:21:34.355,67.735,0.2,-0.48,0.47,-105.22,-1.83,162.17
2190,2026-08-03 13:21:34.356,67.736,0.64,-0.85,1.21,-195.31,-73.61,227.48
2191,2026-08-03 13:21:34.357,67.737,0.64,-0.85,1.21,-195.31,-73.61,227.48
2192,2026-08-03 13:21:34.358,67.738,1.07,-0.67,2.88,-260.86,-42.85,236.88
2193,2026-08-03 13:21:34.358,67.738,1.05,0.19,3.27,-316.28,-20.08,203.49
2194,2026-08-03 13:21:34.359,67.739,0.66,0.87,1.73,-289.06,-94.12,176.21
2195,2026-08-03 13:21:34.360,67.74,-0.13,0.96,0.04,-163.45,-82.46,161.5
2196,2026-08-03 13:21:34.361,67.741,-0.7,0.73,-0.8,-27.89,7.2,116.94
2197,2026-08-03 13:21:34.362,67.742,-0.72,0.63,-0.95,56.27,60.18,26.49
2198,2026-08-03 13:21:34.362,67.742,-0.53,0.66,-0.9,91.98,81.85,-57.19
2199,2026-08-03 13:21:34.363,67.743,-0.53,0.66,-0.9,91.98,81.85,-57.19
2200,2026-08-03 13:21:34.363,67.743,-0.48,0.76,-0.86,127.5,97.84,-108.64
2201,2026-08-03 13:21:34.364,67.744,-0.48,0.76,-0.86,127.5,97.84,-108.64
2202,2026-08-03 13:21:34.364,67.744,-0.57,1.11,-0.59,185.73,108.15,-157.23
2203,2026-08-03 13:21:34.365,67.745,-0.72,1.79,0.33,244.63,95.21,-211.55
2204,2026-08-03 13:21:34.366,67.746,-0.85,2.34,2.22,273.38,103.7,-259.7
2205,2026-08-03 13:21:34.367,67.747,-0.52,1.64,3.57,244.02,79.22,-247.38
2206,2026-08-03 13:21:34.368,67.748,0.07,0.11,2.77,173.95,-48.58,-151.12
2207,2026-08-03 13:21:34.369,67.749,0.07,0.11,2.77,96.07,-131.65,-68.36
2208,2026-08-03 13:21:34.369,67.749,0.43,-0.93,0.89,96.07,-131.65,-68.36
2209,2026-08-03 13:21:34.369,67.749,0.64,-1.08,-0.33,51.39,-109.92,-65.19
2210,2026-08-03 13:21:34.370,67.75,0.64,-1.08,-0.33,51.39,-109.92,-65.19
2211,2026-08-03 13:21:34.370,67.75,0.71,-0.72,-0.46,42.18,-40.95,-89.48
2212,2026-08-03 13:21:34.371,67.751,0.71,-0.72,-0.46,42.18,-40.95,-89.48
2213,2026-08-03 13:21:34.371,67.751,0.6,-0.44,-0.09,25.7,35.34,-66.96
2214,2026-08-03 13:21:34.412,67.792,0.6,-0.44,-0.09,25.7,35.34,-66.96
2215,2026-08-03 13:21:34.412,67.792,0.37,-0.4,0.16,-17.52,65.8,4.52
2216,2026-08-03 13:21:34.413,67.793,0.37,-0.4,0.16,-17.52,65.8,4.52
2217,2026-08-03 13:21:34.413,67.793,0.27,-0.4,0.45,-78.98,29.11,76.35
2218,2026-08-03 13:21:34.414,67.794,0.62,-0.26,1.74,-136.72,-33.94,123.11
2219,2026-08-03 13:21:34.414,67.794,0.72,0.26,3.46,-221.13,-40.65,145.39
2220,2026-08-03 13:21:34.415,67.795,0.18,0.94,3.55,-321.35,-61.65,152.83
2221,2026-08-03 13:21:34.417,67.797,0.18,0.94,3.55,-321.35,-61.65,152.83
2222,2026-08-03 13:21:34.417,67.797,-0.17,1.28,1.76,-325.26,-150.27,149.6
2223,2026-08-03 13:21:34.417,67.797,-0.33,1.38,-0.14,-222.66,-163.76,141.97
2224,2026-08-03 13:21:34.419,67.799,-0.33,1.38,-0.14,-222.66,-163.76,141.97
2225,2026-08-03 13:21:34.591,67.971,-0.6,1.36,-1.1,-118.47,-69.76,135.31
2226,2026-08-03 13:21:34.592,67.972,-0.6,1.36,-1.1,-118.47,-69.76,135.31
2227,2026-08-03 13:21:34.592,67.972,-0.93,1.18,-1.42,-62.99,31.07,113.53
2228,2026-08-03 13:21:34.592,67.972,-0.93,1.18,-1.42,-8.24,70.37,51.7
2229,2026-08-03 13:21:34.593,67.973,-1.15,0.98,-1.57,-8.24,70.37,51.7
2230,2026-08-03 13:21:34.594,67.974,-1.23,1.18,-1.26,92.53,69.46,-66.47
2231,2026-08-03 13:21:34.851,68.231,-1.18,1.96,0.17,220.4,93.08,-210.88
2232,2026-08-03 13:21:34.853,68.233,-1.18,1.96,0.17,220.4,93.08,-210.88
2233,2026-08-03 13:21:34.853,68.233,-0.75,2.36,2.51,330.38,192.57,-315.06
2234,2026-08-03 13:21:34.854,68.234,-0.75,2.36,2.51,330.38,192.57,-315.06
2235,2026-08-03 13:21:34.855,68.235,-0.05,1.14,4.0,346.98,245.73,-279.17
2236,2026-08-03 13:21:34.856,68.236,0.39,-0.65,3.3,257.32,112.79,-132.93
2237,2026-08-03 13:21:34.857,68.237,0.51,-1.47,1.25,141.72,-61.52,-36.56
2238,2026-08-03 13:21:34.858,68.238,0.52,-1.34,-0.28,63.48,-106.08,-38.21
2239,2026-08-03 13:21:34.859,68.239,0.52,-1.34,-0.28,63.48,-106.08,-38.21
2240,2026-08-03 13:21:34.951,68.331,0.52,-0.8,-0.61,22.34,-38.57,-60.67
2241,2026-08-03 13:21:34.952,68.332,0.46,-0.42,-0.37,-14.65,31.49,-24.96
2242,2026-08-03 13:21:34.953,68.333,0.37,-0.29,-0.03,-67.87,37.41,57.68
2243,2026-08-03 13:21:35.072,68.452,0.46,-0.37,0.73,-126.83,-15.56,127.44
2244,2026-08-03 13:21:35.072,68.452,0.95,-0.36,2.23,-159.97,-80.14,157.04
2245,2026-08-03 13:21:35.073,68.453,0.95,-0.36,2.23,-159.97,-80.14,157.04
2246,2026-08-03 13:21:35.074,68.454,0.86,0.09,3.7,-216.19,-76.29,170.59
2247,2026-08-03 13:21:35.131,68.511,0.08,0.78,3.48,-299.87,-102.29,172.0
2248,2026-08-03 13:21:35.132,68.512,0.08,0.78,3.48,-299.87,-102.29,172.0
2249,2026-08-03 13:21:35.138,68.518,0.08,0.78,3.48,-299.87,-102.29,172.0
2250,2026-08-03 13:21:35.375,68.755,-0.55,1.33,-0.35,-175.84,-265.26,156.25
2251,2026-08-03 13:21:35.375,68.755,-0.97,1.2,-1.19,-81.73,-127.32,164.79
2252,2026-08-03 13:21:35.376,68.756,-0.97,1.2,-1.19,-81.73,-127.32,164.79
2253,2026-08-03 13:21:35.912,69.292,-1.25,0.85,-1.56,-28.32,14.04,143.01
2254,2026-08-03 13:21:35.913,69.293,-1.36,0.64,-1.4,38.02,104.86,75.44
2255,2026-08-03 13:21:35.915,69.295,-1.36,0.64,-1.4,38.02,104.86,75.44
2256,2026-08-03 13:21:35.916,69.296,-1.24,1.05,-0.45,149.23,158.26,-69.4
2257,2026-08-03 13:21:35.917,69.297,-1.13,1.41,1.51,234.8,219.48,-234.62
2258,2026-08-03 13:21:35.920,69.3,-1.13,1.41,1.51,234.8,219.48,-234.62
2259,2026-08-03 13:21:35.920,69.3,-1.09,0.68,3.6,222.35,315.49,-308.47
2260,2026-08-03 13:21:35.921,69.301,-1.09,0.68,3.6,222.35,315.49,-308.47
2261,2026-08-03 13:21:35.924,69.304,-0.3,-0.16,4.0,221.13,266.05,-302.25
2262,2026-08-03 13:21:35.925,69.305,0.57,-0.48,3.19,219.85,85.69,-226.32
2263,2026-08-03 13:21:35.925,69.305,0.42,-0.89,1.15,114.14,6.1,-68.48
2264,2026-08-03 13:21:35.928,69.308,0.42,-0.89,1.15,114.14,6.1,-68.48
2265,2026-08-03 13:21:35.928,69.308,-0.06,-1.01,-0.26,22.22,13.92,32.23
2266,2026-08-03 13:21:35.931,69.311,-0.06,-1.01,-0.26,22.22,13.92,32.23
2267,2026-08-03 13:21:35.931,69.311,-0.04,-0.64,-0.65,24.48,38.82,-7.32
2268,2026-08-03 13:21:35.932,69.312,-0.04,-0.64,-0.65,24.48,38.82,-7.32
2269,2026-08-03 13:21:35.932,69.312,0.31,-0.25,-0.3,53.59,95.64,-94.36
2270,2026-08-03 13:21:35.972,69.352,0.53,-0.13,0.24,39.0,147.46,-130.07
2271,2026-08-03 13:21:35.973,69.353,0.53,-0.13,0.24,39.0,147.46,-130.07
2272,2026-08-03 13:21:35.973,69.353,0.63,-0.16,0.46,-8.54,98.39,-110.47
2273,2026-08-03 13:21:35.974,69.354,0.63,-0.16,0.46,-8.54,98.39,-110.47
2274,2026-08-03 13:21:35.975,69.355,0.79,-0.29,1.04,-32.17,-52.67,-59.33
2275,2026-08-03 13:21:35.976,69.356,0.57,-0.27,2.61,-36.5,-199.89,18.68
2276,2026-08-03 13:21:35.977,69.357,-0.26,0.2,3.78,-117.31,-282.59,91.06
2277,2026-08-03 13:21:35.977,69.357,-1.04,0.77,3.06,-226.81,-337.65,147.89
2278,2026-08-03 13:21:35.978,69.358,-1.04,0.77,3.06,-226.81,-337.65,147.89
2279,2026-08-03 13:21:35.978,69.358,-1.32,1.01,1.14,-234.74,-339.36,194.89
2280,2026-08-03 13:21:35.979,69.359,-1.32,1.01,1.14,-234.74,-339.36,194.89
2281,2026-08-03 13:21:35.980,69.36,-1.3,1.01,-0.5,-160.22,-245.18,209.47
2282,2026-08-03 13:21:36.033,69.413,-1.3,1.01,-0.5,-84.35,-101.56,185.79
2283,2026-08-03 13:21:36.033,69.413,-1.22,0.79,-1.54,-84.35,-101.56,185.79
2284,2026-08-03 13:21:36.394,69.774,-1.09,0.57,-1.97,-16.91,27.77,114.26
2285,2026-08-03 13:21:36.394,69.774,-1.02,0.75,-1.54,106.32,116.09,-7.39
2286,2026-08-03 13:21:36.395,69.775,-1.02,0.75,-1.54,106.32,116.09,-7.39
2287,2026-08-03 13:21:36.396,69.776,-1.22,1.19,-0.45,273.38,180.05,-133.3
2288,2026-08-03 13:21:36.396,69.776,-1.22,1.19,-0.45,384.64,208.68,-232.06
2289,2026-08-03 13:21:36.396,69.776,-1.52,1.76,1.3,384.64,208.68,-232.06
2290,2026-08-03 13:21:36.397,69.777,-1.35,2.02,3.29,383.36,188.6,-295.53
2291,2026-08-03 13:21:36.397,69.777,-0.53,1.37,4.0,302.49,122.99,-280.88
2292,2026-08-03 13:21:36.398,69.778,0.28,0.29,3.12,198.12,41.02,-197.75
2293,2026-08-03 13:21:36.398,69.778,0.7,-0.38,1.39,114.44,-12.02,-127.99
2294,2026-08-03 13:21:36.399,69.779,0.7,-0.38,1.39,114.44,-12.02,-127.99
